SaleID,PropertyID,SaleDate,SalePrice,LegalReference,SoldAsVacant
16656,24128,2014-11-12,250000.0,20141118-0106137,0.0
16657,43343,2016-01-06,260000.0,20160111-0002638,0.0
16658,18711,2014-07-24,327500.0,20140728-0067022,0.0
16659,11868,2014-01-21,205000.0,20140128-0007773,0.0
16660,18712,2014-07-10,249900.0,20140711-0061125,0.0
16661,7285,2013-08-19,140000.0,20130904-0093139,0.0
16662,24129,2014-11-21,164000.0,20141203-0110949,0.0
16663,36851,2015-08-25,281000.0,20150826-0086269,0.0
16664,40982,2015-11-06,169000.0,20151110-0114409,0.0
16665,54980,2016-09-16,270000.0,20160920-0099090,0.0
16666,18713,2014-07-30,165000.0,20140815-0074072,0.0
16667,10024,2013-11-25,169400.0,20131204-0123453,0.0
16668,27323,2015-02-20,223000.0,20150223-0015308,0.0
16669,44307,2016-02-22,300000.0,20160225-0017895,0.0
16670,49145,2016-05-31,225000.0,20160603-0056009,0.0
16671,47371,2016-04-29,193500.0,20160509-0045875,0.0
16672,53475,2016-08-02,240000.0,20160803-0080459,0.0
16673,49146,2016-05-09,249900.0,20160512-0047527,0.0
16674,35101,2015-07-29,193000.0,20150731-0075716,0.0
16675,44255,2016-02-23,217000.0,20160226-0018339,0.0
16676,26443,2015-01-07,122000.0,20150109-0002531,0.0
16677,49147,2016-05-09,199900.0,20160511-0046816,0.0
16679,38439,2015-09-30,166000.0,20151002-0100447,0.0
16680,52233,2016-07-08,100000.0,20160712-0071446,0.0
16681,42247,2015-12-14,60000.0,20151216-0126428,0.0
16682,17232,2014-06-20,93500.0,20140624-0055212,0.0
16683,4832,2013-06-13,93000.0,20130618-0061977,0.0
16684,4833,2013-06-18,240000.0,20130624-0064723,0.0
16685,11025,2013-12-03,157000.0,20131204-0123517,0.0
16686,13599,2014-03-19,167000.0,20140325-0024197,0.0
16687,772,2013-02-15,164900.0,20130220-0016829,0.0
16688,10025,2013-11-20,120000.0,20131121-0120194,0.0
16689,23047,2014-10-31,77000.0,20141106-0102390,0.0
16690,26444,2015-01-15,129900.0,20150121-0005925,0.0
16691,53476,2016-08-23,145000.0,20160824-0088766,0.0
16692,36852,2015-08-26,157000.0,20150904-0090236,0.0
16693,49148,2016-05-31,245000.0,20160602-0055740,0.0
16694,27324,2015-02-20,160000.0,20150223-0015283,0.0
16695,8177,2013-09-20,99000.0,20130924-0100486,0.0
16696,33449,2015-06-01,119000.0,20150608-0053619,0.0
16697,26445,2015-01-26,105000.0,20150127-0007676,0.0
16698,12586,2014-02-28,116200.0,20140304-0018088,0.0
16699,24130,2014-11-18,174000.0,20141126-0108932,0.0
16700,15809,2014-05-28,59000.0,20140529-0046112,0.0
16701,21641,2014-09-05,109000.0,20140910-0082774,0.0
16702,26446,2015-01-30,110000.0,20150206-0011252,0.0
16703,18714,2014-07-18,124900.0,20140730-0067870,0.0
16704,9124,2013-10-31,125000.0,20131104-0114501,0.0
16705,31610,2015-05-29,215000.0,20150603-0051578,0.0
16706,27325,2015-02-10,208000.0,20150212-0013143,0.0
16707,33450,2015-06-04,252000.0,20150604-0052557,0.0
16708,39710,2015-10-19,219000.0,20151023-0108021,0.0
16709,2325,2013-04-03,124900.0,20130415-0037283,0.0
16710,15810,2014-05-30,35000.0,20140602-0046994,0.0
16711,54981,2016-09-14,185000.0,20160916-0097411,0.0
16712,10026,2013-11-04,133000.0,20131106-0115128,0.0
16713,1342,2013-03-18,75000.0,20130326-0029675,0.0
16714,24131,2014-11-26,115000.0,20141201-0109609,0.0
16715,24132,2014-11-21,151000.0,20141125-0108660,0.0
16716,51030,2016-06-07,200000.0,20160610-0058880,0.0
16717,18715,2014-07-21,169900.0,20140807-0071074,0.0
16718,39711,2015-10-28,150000.0,20151030-0110514,0.0
16719,21642,2014-09-25,222400.0,20141002-0091299,0.0
16720,12587,2014-02-28,160000.0,20140305-0018439,0.0
16721,7286,2013-08-23,114800.0,20130904-0093162,0.0
16722,29818,2015-04-22,105000.0,20150423-0036448,0.0
16723,18716,2014-07-28,141000.0,20140729-0067216,0.0
16724,35218,2015-07-02,187000.0,20150706-0065154,0.0
16725,42248,2015-12-18,150000.0,20151221-0128120,0.0
16726,33451,2015-06-08,182700.0,20150609-0054171,0.0
16727,31611,2015-05-28,115000.0,20150605-0052985,0.0
16728,49149,2016-05-17,184000.0,20160519-0050221,0.0
16729,4834,2013-06-18,159900.0,20130628-0066477,0.0
16730,52234,2016-07-19,158000.0,20160720-0074497,0.0
16731,33452,2015-06-17,190000.0,20150619-0058732,0.0
16732,8178,2013-09-25,199900.0,20131002-0103215,0.0
16733,9125,2013-10-09,111250.0,20131010-0106456,0.0
16734,52235,2016-07-06,276000.0,20160713-0071840,0.0
16735,6089,2013-07-26,179500.0,20130801-0080135,0.0
16736,18717,2014-07-29,125000.0,20140805-0070083,0.0
16737,38440,2015-09-28,150000.0,20151002-0100621,0.0
16738,1343,2013-03-05,100000.0,20130311-0023692,0.0
16739,53477,2016-08-08,281900.0,20160811-0083840,0.0
16740,52236,2016-07-25,279000.0,20160728-0077797,0.0
16741,2326,2013-04-22,162500.0,20130429-0041975,0.0
16742,52237,2016-07-18,285000.0,20160719-0074009,0.0
16743,17233,2014-06-06,206512.0,20140610-0050435,0.0
16744,7287,2013-08-30,160900.0,20130904-0092871,0.0
16745,53478,2016-08-17,362500.0,20160822-0087444,0.0
16746,31612,2015-05-20,88000.0,20150522-0047512,0.0
16747,43344,2016-01-29,125000.0,20160208-0011709,0.0
16748,335,2013-01-11,73500.0,20130116-0005265,0.0
16749,23048,2014-10-10,145000.0,20141015-0095062,0.0
16750,51031,2016-06-17,231500.0,20160621-0062862,0.0
16751,42249,2015-12-10,185000.0,20151211-0124650,0.0
16752,24133,2014-11-07,217900.0,20141112-0103934,0.0
16753,17234,2014-06-25,169000.0,20140630-0056959,0.0
16754,47373,2016-04-22,100000.0,20160427-0041116,0.0
16755,42250,2015-12-17,179000.0,20151222-0128540,0.0
16756,36853,2015-08-27,260000.0,20150827-0087034,0.0
16757,15811,2014-05-19,144000.0,20140521-0043732,0.0
16758,13600,2014-03-14,127000.0,20140318-0022182,0.0
16759,773,2013-02-22,119600.0,20130228-0020225,0.0
16760,49150,2016-05-26,195000.0,20160527-0053641,0.0
16761,51032,2016-06-21,239000.0,20160623-0063960,0.0
16762,33453,2015-06-04,175000.0,20150609-0054038,0.0
16763,14693,2014-04-15,124900.0,20140417-0032198,0.0
16764,15812,2014-05-21,105000.0,20140522-0044097,0.0
16765,11026,2013-12-06,136175.0,20131209-0124681,0.0
16766,11027,2013-12-12,134000.0,20131220-0128654,0.0
16767,28462,2015-03-25,100000.0,20150331-0027612,0.0
16768,47374,2016-04-28,225000.0,20160429-0042310,0.0
16769,28463,2015-03-24,150000.0,20150402-0029060,0.0
16770,15813,2014-05-08,140000.0,20140513-0041038,0.0
16771,51033,2016-06-07,170000.0,20160614-0060016,0.0
16772,35219,2015-07-20,185000.0,20150724-0072831,0.0
16773,24134,2014-11-10,137000.0,20141112-0104137,0.0
16774,23049,2014-10-06,154000.0,20141006-0092403,0.0
16775,53479,2016-08-26,242000.0,20160830-0090783,0.0
16776,10027,2013-11-22,169000.0,20131125-0121031,0.0
16777,6090,2013-07-08,169000.0,20130710-0071397,0.0
16778,7288,2013-08-27,185000.0,20130828-0090686,0.0
16779,24135,2014-11-21,170000.0,20141124-0107896,0.0
16780,56362,2016-10-03,178000.0,20161006-0106018,0.0
16781,38441,2015-09-30,172495.0,20151006-0102023,0.0
16782,49151,2016-05-20,184900.0,20160523-0051151,0.0
16783,47375,2016-04-19,121000.0,20160426-0040352,0.0
16784,11028,2013-12-16,145000.0,20131223-0129158,0.0
16785,56363,2016-10-18,280000.0,20161020-0111011,0.0
16786,15814,2014-05-15,160000.0,20140522-0044193,0.0
16787,45668,2016-03-30,230000.0,20160331-0030323,0.0
16788,29819,2015-04-23,155000.0,20150427-0037469,0.0
16789,14694,2014-04-02,55000.0,20140403-0027806,0.0
16790,26447,2015-01-26,125000.0,20150127-0007773,0.0
16791,14695,2014-04-22,130000.0,20140430-0036086,0.0
16792,20166,2014-08-08,165900.0,20140826-0077739,0.0
16793,774,2013-02-18,144000.0,20130222-0018187,0.0
16794,31613,2015-05-21,125000.0,20150623-0060129,0.0
16795,35220,2015-07-09,163000.0,20150714-0068593,0.0
16796,8179,2013-09-04,140000.0,20130909-0094781,0.0
16797,18718,2014-07-11,230000.0,20140716-0062750,0.0
16798,6091,2013-07-16,75000.0,20130718-0074537,0.0
16799,9126,2013-10-15,170000.0,20131025-0111288,0.0
16800,336,2013-01-18,125000.0,20130124-0007761,0.0
16801,7289,2013-08-21,180000.0,20130821-0088210,0.0
16802,53480,2016-08-01,300000.0,20160816-0085513,0.0
16803,47376,2016-04-08,122000.0,20160414-0035571,0.0
16805,13601,2014-03-31,80000.0,20140409-0029721,0.0
16806,3542,2013-05-10,265000.0,20130515-0048782,0.0
16807,40983,2015-11-13,110000.0,20151116-0115865,0.0
16808,12588,2014-02-19,68000.0,20140219-0014263,0.0
16809,4835,2013-06-25,60000.0,20130701-0067187,0.0
16810,4836,2013-06-26,68500.0,20130701-0067788,0.0
16811,20167,2014-08-29,144900.0,20140904-0080842,0.0
16812,56364,2016-10-19,185000.0,20161025-0112797,0.0
16813,38442,2015-09-02,170000.0,20150902-0089497,0.0
16814,25361,2014-12-30,123400.0,20150105-0000642,0.0
16816,3543,2013-05-21,164000.0,20130611-0059446,0.0
16817,1344,2013-03-01,75000.0,20130304-0021423,0.0
16818,27326,2015-02-12,50000.0,20150218-0014043,0.0
16819,337,2013-01-28,86000.0,20130130-0009832,0.0
16820,25362,2014-12-31,75000.0,20141231-0119353,0.0
16821,21643,2014-09-10,152500.0,20140916-0084551,0.0
16822,29820,2015-04-02,132000.0,20150408-0030898,0.0
16823,54982,2016-09-16,150000.0,20160919-0098029,0.0
16824,8180,2013-09-20,223499.0,20130924-0100478,0.0
16825,52238,2016-07-13,240000.0,20160720-0074577,0.0
16826,24136,2014-11-14,254000.0,20141118-0106092,0.0
16827,42251,2015-12-18,252500.0,20151221-0128116,0.0
16828,26448,2015-01-22,205000.0,20150126-0007155,0.0
16829,2327,2013-04-16,212000.0,20130418-0038509,0.0
16830,10028,2013-11-05,240000.0,20131106-0115017,0.0
16831,49152,2016-05-27,230000.0,20160606-0056460,0.0
16832,35221,2015-07-16,220000.0,20150727-0073563,0.0
16833,33454,2015-06-02,222000.0,20150701-0063583,0.0
16945,24139,2014-11-03,68500.0,20141104-0101816,1.0
16946,31614,2015-05-07,387854.0,20150508-0042473,0.0
16947,10030,2013-11-06,153750.0,20131113-0117199,0.0
16948,33466,2015-06-24,226170.0,20150625-0061036,0.0
16950,18723,2014-07-07,235000.0,20140708-0059968,0.0
16951,35224,2015-07-30,181500.0,20150811-0080095,0.0
16952,6092,2013-07-29,169400.0,20130731-0079937,0.0
16953,29822,2015-04-28,216000.0,20150501-0039131,0.0
16954,47381,2016-04-01,220000.0,20160406-0033050,0.0
16955,36857,2015-08-04,219900.0,20150806-0078358,0.0
16956,20172,2014-08-01,150000.0,20140804-0069666,0.0
16957,31615,2015-05-21,174900.0,20150529-0049813,0.0
16958,33467,2015-06-15,130000.0,20150617-0057511,0.0
16959,14702,2014-04-15,105000.0,20140417-0032239,0.0
16960,10031,2013-11-08,174900.0,20131115-0118281,0.0
16961,49157,2016-05-19,171000.0,20160520-0050585,0.0
16962,33468,2015-06-24,170000.0,20150626-0061879,0.0
16963,33469,2015-06-25,205000.0,20150629-0062431,0.0
16964,6093,2013-07-09,125000.0,20130710-0071498,0.0
16965,14703,2014-04-21,207000.0,20140423-0034035,0.0
16966,20173,2014-08-20,138500.0,20140825-0077197,0.0
16967,8182,2013-09-04,131900.0,20130911-0095793,0.0
16968,3544,2013-05-29,136000.0,20130603-0055771,0.0
16969,47382,2016-04-12,218000.0,20160418-0037233,0.0
16970,23050,2014-10-14,200000.0,20141016-0095679,0.0
16971,23051,2014-10-14,225000.0,20141016-0095622,0.0
16972,4838,2013-06-07,240000.0,20130610-0058865,0.0
16973,45670,2016-03-11,239500.0,20160315-0024403,0.0
16974,6094,2013-07-05,149300.0,20130709-0070608,0.0
16975,9127,2013-10-30,160000.0,20131031-0113096,0.0
16976,53482,2016-08-24,329000.0,20160825-0088855,0.0
16977,21652,2014-09-24,189900.0,20140926-0088648,0.0
16978,20174,2014-08-12,157695.0,20140815-0074211,0.0
16979,29823,2015-04-09,181000.0,20150413-0032412,0.0
16980,9128,2013-10-10,159900.0,20131011-0106737,0.0
16981,11029,2013-12-27,123500.0,20131230-0130740,0.0
16982,4839,2013-06-19,160000.0,20130624-0064673,0.0
16983,3545,2013-05-10,133500.0,20130520-0050301,0.0
16984,35225,2015-07-09,224900.0,20150730-0075260,0.0
16985,56371,2016-10-05,192000.0,20161006-0105946,0.0
16986,17238,2014-06-03,180000.0,20140619-0053581,0.0
16987,35226,2015-07-24,235000.0,20150729-0074416,0.0
16988,42259,2015-12-28,199900.0,20151229-0130531,0.0
16989,17239,2014-06-27,275000.0,20140707-0059682,0.0
17004,54986,2016-09-09,251000.0,20160912-0095500,0.0
17005,7290,2013-08-21,115000.0,20130909-0095006,0.0
17006,33471,2015-06-30,130000.0,20150702-0064297,0.0
17007,23052,2014-10-24,108500.0,20141027-0098675,0.0
17008,10032,2013-11-25,126000.0,20131205-0124068,0.0
17009,33472,2015-06-01,115000.0,20150601-0050519,0.0
17010,31618,2015-05-29,138900.0,20150604-0052387,0.0
17012,52241,2016-07-01,250000.0,20160707-0069754,0.0
17013,43353,2016-01-11,190000.0,20160111-0002633,0.0
17014,7291,2013-08-01,318000.0,20130805-0081700,0.0
17015,49158,2016-05-27,145000.0,20160606-0056496,0.0
17016,25365,2014-12-10,166000.0,20141211-0113447,0.0
17017,52242,2016-07-13,184600.0,20160714-0072257,0.0
17018,43354,2016-01-29,131000.0,20160204-0011125,0.0
17053,15818,2014-05-05,119150.0,20140507-0038810,0.0
17054,14704,2014-04-07,129000.0,20140408-0029370,0.0
17055,13604,2014-03-21,126500.0,20140325-0024397,0.0
17056,44313,2016-02-26,200000.0,20160229-0019092,0.0
17070,3548,2013-05-22,55000.0,20130528-0053408,0.0
17071,53486,2016-08-17,342000.0,20160818-0086215,0.0
17073,36862,2015-08-14,138400.0,20150817-0082172,0.0
17074,42263,2015-12-10,179900.0,20151216-0126502,0.0
17075,21656,2014-09-25,379900.0,20141008-0093507,0.0
17076,44314,2016-02-26,149000.0,20160301-0019415,0.0
17077,338,2013-01-09,83500.0,20130114-0004365,0.0
17078,15819,2014-05-16,120000.0,20140520-0043222,0.0
17079,15820,2014-05-12,120000.0,20140514-0041268,0.0
17080,26455,2015-01-23,77000.0,20150128-0007979,0.0
17081,49160,2016-05-31,199000.0,20160531-0054248,0.0
17082,10034,2013-11-13,148000.0,20131115-0118437,0.0
17083,25367,2014-12-11,157000.0,20141215-0114357,0.0
17084,20176,2014-08-18,91200.0,20140825-0077285,0.0
17085,31622,2015-05-08,150000.0,20150513-0043758,0.0
17086,45672,2016-03-17,185000.0,20160321-0026776,0.0
17087,42264,2015-12-10,139000.0,20151214-0125282,0.0
17088,339,2013-01-15,110000.0,20130201-0010689,0.0
17089,35228,2015-07-29,153000.0,20150806-0078363,0.0
17090,52244,2016-07-20,141900.0,20160722-0075555,0.0
17091,44315,2016-02-26,167000.0,20160302-0020175,0.0
17092,38449,2015-09-23,157500.0,20150925-0097828,0.0
17093,11869,2014-01-10,93250.0,20140115-0004076,0.0
17094,25368,2014-12-10,110000.0,20141212-0113889,0.0
17095,49161,2016-05-19,272200.0,20160525-0052778,0.0
17096,56377,2016-10-14,250000.0,20161017-0109443,0.0
17097,40987,2015-11-10,247500.0,20151119-0117604,0.0
17098,36863,2015-08-28,221000.0,20150902-0089271,0.0
17099,1345,2013-03-22,149500.0,20130401-0031326,0.0
17100,18725,2014-07-14,208900.0,20140723-0065586,0.0
17101,35229,2015-07-10,160000.0,20150721-0071251,0.0
17102,43356,2016-01-20,225000.0,20160126-0007548,0.0
17103,9129,2013-10-31,152500.0,20131101-0113439,0.0
17104,51040,2016-06-10,201000.0,20160615-0060554,0.0
17105,6096,2013-07-19,195000.0,20130729-0078387,0.0
17106,26456,2015-01-12,205000.0,20150114-0003980,0.0
17116,13606,2014-03-20,148000.0,20140324-0023821,0.0
17117,44316,2016-02-12,172500.0,20160223-0016968,0.0
17118,51041,2016-06-27,180000.0,20160705-0068736,0.0
17119,25370,2014-12-01,122000.0,20141209-0112554,0.0
17120,8184,2013-09-13,137000.0,20130918-0098109,0.0
17121,45673,2016-03-25,185000.0,20160405-0032355,0.0
17122,20177,2014-08-12,186000.0,20140813-0073013,0.0
17123,38451,2015-09-10,188000.0,20150915-0093346,0.0
17124,38452,2015-09-30,198000.0,20151001-0099960,0.0
17186,29830,2015-04-13,77000.0,20150415-0033262,0.0
17187,53492,2016-08-26,115000.0,20160829-0090262,0.0
17199,17241,2014-06-26,136000.0,20140627-0056477,0.0
17200,23056,2014-10-31,143500.0,20141105-0102152,0.0
17201,56382,2016-10-14,149500.0,20161017-0109451,0.0
17202,28468,2015-03-11,119000.0,20150316-0022332,0.0
17203,21658,2014-09-25,125000.0,20140926-0088907,0.0
17204,4841,2013-06-21,150000.0,20130626-0065583,0.0
17205,26457,2015-01-15,159000.0,20150116-0004792,0.0
17206,17242,2014-06-30,153000.0,20140702-0058354,0.0
17207,56383,2016-10-28,187000.0,20161103-0116472,0.0
17208,31627,2015-05-22,134900.0,20150526-0047921,0.0
17209,11034,2013-12-02,121500.0,20131204-0123515,0.0
17210,28469,2015-03-11,140000.0,20150313-0021770,0.0
17211,29831,2015-04-27,114500.0,20150505-0040733,0.0
17212,54990,2016-09-01,163000.0,20160906-0093514,0.0
17213,51044,2016-06-01,170000.0,20160606-0057038,0.0
17214,17243,2014-06-20,160000.0,20140623-0054353,0.0
17215,18728,2014-07-10,130000.0,20140714-0061831,0.0
17216,51045,2016-06-17,106000.0,20160621-0062841,0.0
17217,52245,2016-07-06,137900.0,20160707-0069494,0.0
17218,44318,2016-02-02,132000.0,20160204-0010951,0.0
17219,33474,2015-06-25,104894.0,20150702-0064134,0.0
17220,28470,2015-03-10,134943.0,20150313-0021609,0.0
17221,54991,2016-09-01,184900.0,20160906-0093385,0.0
17222,29832,2015-04-30,178000.0,20150501-0039367,0.0
17223,11871,2014-01-06,130000.0,20140108-0001875,0.0
17224,27328,2015-02-05,140000.0,20150206-0011569,0.0
17225,51046,2016-06-09,161100.0,20160622-0063686,0.0
17226,56384,2016-10-05,148942.0,20161007-0106523,0.0
17227,38455,2015-09-02,145000.0,20150909-0091502,0.0
17228,42269,2015-12-28,150000.0,20151231-0131696,0.0
17229,39714,2015-10-05,187781.0,20151006-0101604,0.0
17230,11035,2013-12-06,145000.0,20131211-0125420,0.0
17231,7294,2013-08-07,120000.0,20130809-0083827,0.0
17232,11036,2013-12-19,137000.0,20131226-0129697,0.0
17233,52246,2016-07-07,167900.0,20160711-0070604,0.0
17234,25372,2014-12-01,173900.0,20141210-0113245,0.0
17235,3551,2013-05-08,123000.0,20130515-0048823,0.0
17236,54992,2016-09-09,170000.0,20160913-0096083,0.0
17237,38456,2015-09-24,157000.0,20150923-0096579,0.0
17238,2332,2013-04-22,132500.0,20130425-0040975,0.0
17239,27329,2015-02-13,152000.0,20150218-0014116,0.0
17240,47386,2016-04-14,162000.0,20160415-0036079,0.0
17241,38457,2015-09-22,170000.0,20150930-0099184,0.0
17242,1347,2013-03-11,127000.0,20130322-0028590,0.0
17243,3552,2013-05-31,125000.0,20130625-0065188,0.0
17244,36869,2015-08-19,164000.0,20150821-0084791,0.0
17245,6099,2013-07-23,162000.0,20130725-0077193,0.0
17246,49164,2016-05-20,186000.0,20160525-0052266,0.0
17247,340,2013-01-25,125000.0,20130129-0009028,0.0
17248,49165,2016-05-23,163500.0,20160601-0055237,0.0
17249,33475,2015-06-08,145500.0,20150610-0054887,0.0
17250,43358,2016-01-27,111250.0,20160201-0009617,0.0
17251,42270,2015-12-16,141000.0,20151221-0127844,0.0
17252,20181,2014-08-11,150000.0,20140819-0075010,0.0
17267,43359,2016-01-12,130000.0,20160115-0004504,0.0
17268,28471,2015-03-04,145000.0,20150310-0020374,0.0
17269,15823,2014-05-23,77600.0,20140527-0045162,0.0
17270,38458,2015-09-24,206000.0,20150929-0098606,0.0
17271,45680,2016-03-11,189900.0,20160318-0025801,0.0
17272,20184,2014-08-20,175000.0,20140827-0078332,0.0
17273,43360,2016-01-15,142000.0,20160120-0005618,0.0
17274,56385,2016-10-28,181000.0,20161102-0116010,0.0
17275,44319,2016-02-26,164900.0,20160304-0020915,0.0
17276,25373,2014-12-18,144900.0,20141222-0116997,0.0
17277,9132,2013-10-24,118000.0,20131028-0111754,0.0
17278,9133,2013-10-29,108000.0,20131107-0115423,0.0
17279,9134,2013-10-08,149500.0,20131011-0106697,0.0
17280,14706,2014-04-03,165000.0,20140407-0028629,0.0
17281,4842,2013-06-17,129000.0,20130624-0064473,0.0
17282,7295,2013-08-23,146000.0,20130827-0090274,0.0
17283,27330,2015-02-02,194000.0,20150223-0015462,0.0
17284,31630,2015-05-07,194900.0,20150518-0045527,0.0
17285,40989,2015-11-04,120000.0,20151110-0114160,0.0
17286,7296,2013-08-30,175000.0,20130911-0095853,0.0
17287,53494,2016-08-15,190000.0,20160816-0085269,0.0
17288,9135,2013-10-30,177500.0,20131101-0113626,0.0
17289,2333,2013-04-05,170000.0,20130408-0034353,0.0
17290,26458,2015-01-30,167500.0,20150205-0010806,0.0
17291,17244,2014-06-27,183000.0,20140707-0059735,0.0
17292,44320,2016-02-26,220000.0,20160301-0019552,0.0
17293,35232,2015-07-17,155000.0,20150723-0072257,0.0
17294,51047,2016-06-13,192000.0,20160617-0062012,0.0
17295,24141,2014-11-20,139900.0,20141121-0107376,0.0
17296,17245,2014-06-24,188000.0,20140630-0057203,0.0
17297,42271,2015-12-18,200000.0,20151228-0130263,0.0
17298,18729,2014-07-28,200000.0,20140804-0069410,0.0
17299,12594,2014-02-24,200000.0,20140226-0016501,0.0
17320,15824,2014-05-16,137750.0,20140522-0044319,0.0
17321,42273,2015-12-30,90000.0,20160104-0000374,0.0
17322,56387,2016-10-14,120000.0,20161021-0111616,0.0
17323,38459,2015-09-30,141000.0,20151002-0100440,0.0
17324,43361,2016-01-15,150000.0,20160119-0004849,0.0
17325,15825,2014-05-15,99000.0,20140519-0042767,0.0
17326,18730,2014-07-21,134000.0,20140728-0066572,0.0
17327,24142,2014-11-17,165000.0,20141125-0108611,0.0
17328,47387,2016-04-15,149900.0,20160418-0036942,0.0
17329,35233,2015-07-24,141000.0,20150805-0078091,0.0
17330,7297,2013-08-09,114000.0,20130813-0084698,0.0
17331,14707,2014-04-24,95000.0,20140501-0036632,0.0
17332,10038,2013-11-15,52780.0,20131118-0118577,0.0
17333,13609,2014-03-14,85000.0,20140318-0022319,0.0
17334,39716,2015-10-29,111000.0,20151102-0110963,0.0
17335,29834,2015-04-29,90000.0,20150506-0041448,0.0
17336,25374,2014-12-29,119000.0,20141231-0119418,0.0
17337,3555,2013-05-14,69000.0,20130517-0050107,0.0
17338,3556,2013-05-14,65500.0,20130517-0050106,0.0
17339,47388,2016-04-14,104000.0,20160418-0036720,0.0
17340,29835,2015-04-17,115000.0,20150420-0034832,0.0
17341,26459,2015-01-12,102000.0,20150114-0003936,0.0
17342,54995,2016-09-26,120750.0,20160927-0101643,0.0
17343,11038,2013-12-17,127711.0,20131219-0128325,0.0
17344,4845,2013-06-28,89000.0,20130703-0068994,0.0
17345,23058,2014-10-06,100000.0,20141008-0093289,0.0
17346,15826,2014-05-16,55000.0,20140521-0043637,0.0
17347,23059,2014-10-17,115000.0,20141031-0100839,0.0
17348,43362,2016-01-07,129900.0,20160108-0002198,0.0
17349,44322,2016-02-08,107000.0,20160209-0012501,0.0
17350,25375,2014-12-29,95000.0,20141230-0118933,0.0
17351,17246,2014-06-27,91815.0,20140703-0058911,0.0
17352,17247,2014-06-29,96000.0,20140707-0059301,0.0
17353,49166,2016-05-20,107000.0,20160526-0053367,0.0
17354,25376,2014-12-19,125000.0,20141229-0118374,0.0
